damage,xcentroid,ycentroid
1,-95.221329,30.065615
.99865949,-95.221382,29.475224
1,-95.221527,29.60252
1,-95.221771,29.78269
1,-95.222076,29.846359
.99157411,-95.222198,29.538805
.99799597,-95.222382,29.571512
1,-95.222549,29.670198
1.6709845,-95.222649,29.548784
1,-95.222977,29.586029
1,-95.223389,29.475893
1,-95.223289,29.707409
.98604649,-95.223488,29.594975
1,-95.223831,29.692978
.99915588,-95.224052,29.548254
1,-95.224533,29.529339
1,-95.2248,29.599377
1,-95.224892,29.551867
1,-95.225014,29.536831
1.8618524,-95.22554,30.045391
1.1399632,-95.225723,29.977522
1,-95.225967,29.666254
3.66875,-95.225945,30.130772
1,-95.225853,29.767221
1,-95.225914,29.685518
1.0944444,-95.225952,30.095165
1.8901989,-95.226746,29.484659
.99310344,-95.226959,29.603125
1,-95.226959,29.766687
1.9770114,-95.227959,29.712748
1,-95.228317,29.78686
1.0001041,-95.228256,29.93651
1,-95.228477,29.690376
1,-95.228615,29.57292
1,-95.229195,29.638218
1,-95.229584,29.938816
1.9757463,-95.23053,29.519156
1,-95.230827,29.67951
1,-95.230988,30.046045
1,-95.230904,29.663879
1.1567065,-95.231079,30.099442
1,-95.231018,30.088129
1,-95.231071,29.66301
1,-95.231194,29.687061
1.4489083,-95.231262,29.543539
.99891776,-95.231537,29.609743
1,-95.23185,29.598415
1.1010526,-95.231979,29.740784
1,-95.232033,29.668898
1.0570055,-95.232155,29.849163
1,-95.232231,29.764511
1.611465,-95.232399,30.09573
1,-95.232513,29.687204
1,-95.232628,30.061214
1,-95.232651,29.666904
1,-95.232658,29.7631
.99951643,-95.233467,29.595522
1,-95.233597,29.613285
1,-95.234421,29.740728
1,-95.234787,29.605251
.98044693,-95.235641,29.650362
1,-95.235733,29.67869
1.9695653,-95.235672,29.669184
1,-95.235893,29.969416
1,-95.235962,29.624439
1,-95.236206,29.423018
.98628432,-95.236099,29.653816
1.843573,-95.236519,29.62336
.99963844,-95.236382,29.576241
1,-95.236488,30.151695
1,-95.236755,29.591448
1,-95.236763,29.570868
1,-95.236908,30.153799
1,-95.236893,29.585678
1,-95.23793,29.609404
1,-95.238243,29.76512
1,-95.238503,29.661583
1,-95.238487,29.850172
1,-95.23867,29.598824
1.0093299,-95.239288,29.85014
1,-95.239838,29.43013
.99814302,-95.240379,29.929045
1,-95.240486,29.687613
.999385,-95.240768,29.665565
1,-95.241051,29.685957
1,-95.241127,29.848129
1,-95.241089,29.628643
1,-95.241463,29.569462
1,-95.241653,29.74399
1,-95.241463,29.695835
1,-95.242088,30.122808
.99948597,-95.242348,29.930885
1,-95.242332,30.054789
.99982029,-95.242455,29.77302
1,-95.24247,29.41349
.99724418,-95.242615,29.700003
1,-95.242691,29.943764
1,-95.243126,29.768513
1,-95.243423,29.654312
.99696046,-95.244102,29.543228
1,-95.244606,29.422375
1,-95.245155,29.768473
1.9277109,-95.245232,29.478436
1,-95.245773,29.650307
2.0797431,-95.246414,29.447596
1,-95.246727,29.539242
1,-95.246986,29.61006
1,-95.247139,29.766138
1,-95.247696,29.587238
1.3597114,-95.248024,29.590416
1,-95.248032,29.607347
1,-95.248299,29.414736
1.2189668,-95.248779,29.567738
1.1630661,-95.249039,29.437084
1,-95.249542,29.683922
.98428571,-95.250511,29.536121
1.2539637,-95.250992,30.079947
1.8849373,-95.250931,29.543966
1,-95.251427,29.993107
1.996436,-95.251625,29.586044
1.3285714,-95.252075,29.966145
1,-95.252151,29.739201
1,-95.252335,29.60203
1.133225,-95.252533,29.84462
1,-95.253464,29.647255
1,-95.253716,29.854446
1.320398,-95.254417,29.602507
1.6388226,-95.255859,29.535368
1,-95.256531,29.536907
1,-95.256676,29.558893
1.3830645,-95.256653,29.752439
1,-95.256706,29.580536
1,-95.257202,29.75725
1.2716308,-95.257637,29.636351
1,-95.257866,29.856356
1,-95.258179,29.799795
.99818772,-95.258209,29.671717
1.1163044,-95.258759,29.605274
1,-95.258812,29.614525
1,-95.258888,29.858089
3.5484765,-95.259254,30.142075
1,-95.259628,29.548817
1,-95.259781,29.682713
.99126637,-95.259895,29.685211
.98295802,-95.260208,29.990896
1.3074793,-95.260582,29.674126
.99380803,-95.260582,29.677299
1,-95.261452,29.677746
1.9611993,-95.261726,29.434547
.99875468,-95.261894,29.68508
1.6082669,-95.262032,30.092857
1.2,-95.263,29.804615
1,-95.263489,29.836321
1,-95.264015,29.692402
1,-95.264053,30.083389
1.3321123,-95.263893,29.41201
1,-95.263908,29.805204
.99759805,-95.264671,30.089346
1,-95.264816,29.662312
1,-95.265381,29.679552
1.0032644,-95.265289,29.808199
1,-95.265427,29.45121
1,-95.265671,30.093012
1,-95.267761,29.563578
1.4930156,-95.267853,29.947582
1,-95.268028,29.569382
1,-95.268471,29.563015
1,-95.269058,29.62368
1,-95.269257,29.499414
1,-95.26944,29.764645
1,-95.271004,29.694071
1,-95.27092,29.854813
1.6361574,-95.270973,29.579731
1.1104671,-95.271263,29.856493
2.0041912,-95.2714,30.093388
1.8514549,-95.271469,29.955004
1,-95.272278,30.107857
1.0431035,-95.272163,29.733025
1,-95.273636,29.628872
1,-95.273956,30.013065
1,-95.274101,29.684525
1,-95.274246,29.794773
1,-95.274689,29.886045
1,-95.27578,29.932014
1,-95.276245,29.829031
1.0152723,-95.276474,29.589165
1,-95.276466,29.762712
1,-95.276619,29.556471
1,-95.276802,29.992367
1,-95.277145,29.696037
1.9228773,-95.277245,29.963852
1,-95.27829,29.592051
1,-95.278679,29.471771
1,-95.278786,29.93289
1,-95.278946,29.839052
3,-95.279022,29.52812
1,-95.27903,29.691612
1.9182713,-95.279373,29.959795
1.9838879,-95.279327,29.956919
2.1319444,-95.279999,29.411877
1.0087976,-95.279999,29.839912
1,-95.280266,29.810257
1,-95.280487,29.66803
1.8833829,-95.28054,29.959383
1,-95.28093,29.84078
1,-95.281273,29.656796
1,-95.281723,29.92799
1,-95.281815,29.823774
1,-95.281822,29.826275
1,-95.282631,29.503223
1,-95.283287,29.83816
.9879778,-95.283234,29.754021
1,-95.283379,29.809679
3.3808322,-95.283424,29.604378
1,-95.283836,29.555614
1.5060241,-95.284058,29.733456
1.1622807,-95.284492,29.725012
1,-95.285316,29.823727
1,-95.285431,29.507206
1,-95.28566,29.667576
1,-95.285797,29.66461
.9973684,-95.285782,29.738655
1,-95.28598,29.810799
1,-95.287918,29.668337
1,-95.287956,29.68302
.99372649,-95.288208,29.690048
1,-95.288353,29.685556
.99942464,-95.288597,29.725672
1.6375353,-95.288651,29.88196
1.8135492,-95.28923,29.880287
1.047524,-95.290009,29.742067
1.875,-95.289688,30.144699
.99372649,-95.289948,29.690016
1.8024193,-95.290268,29.474388
1,-95.290375,29.866264
1,-95.290657,29.966837
1,-95.291229,29.839647
.9992609,-95.29171,30.010439
1,-95.291817,29.855246
1,-95.292091,29.782429
3.0195813,-95.292732,30.095243
1,-95.292938,29.773785
1,-95.293068,29.712929
.99725461,-95.292999,29.705257
1,-95.293114,29.862198
1.3921568,-95.293709,29.473915
1,-95.293907,29.721603
1,-95.293816,29.690689
2,-95.294411,29.524986
1,-95.295143,30.021904
1,-95.295601,29.692434
1.5884615,-95.296394,29.719172
1,-95.296715,29.557449
.99630654,-95.297058,30.018368
1,-95.297096,29.723087
1,-95.297211,29.777149
1,-95.297928,29.659056
2.0966666,-95.298096,29.746305
2.8904109,-95.298325,29.486229
1,-95.298653,30.024628
1.1666666,-95.298752,29.658642
1.1566775,-95.298927,29.745642
1,-95.299042,29.707085
.95301205,-95.299469,29.776112
1,-95.299606,29.551769
1,-95.299828,29.555811
.99072754,-95.29982,29.769785
1,-95.30014,29.805693
1,-95.300323,29.531803
1,-95.300682,29.561039
1,-95.301956,29.738068
1,-95.302299,29.787262
2.9643917,-95.302544,29.963459
1,-95.302628,29.862938
1,-95.303032,29.809238
2,-95.302856,29.961246
1,-95.303879,29.935324
1,-95.304138,29.674828
2,-95.304092,29.66044
1.6334311,-95.304253,30.144936
.99310344,-95.30468,29.900709
1,-95.305054,29.768625
1.9712042,-95.304825,29.878059
1,-95.305023,29.840466
.99040455,-95.30513,29.748419
2.0120738,-95.305267,29.664469
1,-95.305679,30.009264
1,-95.305733,29.557032
1.3446327,-95.306,29.924131
.99903601,-95.305527,29.79493
1,-95.306755,29.771685
1,-95.306801,29.783072
1,-95.306831,29.932783
1,-95.307106,29.784109
1,-95.307137,29.792982
.8922354,-95.307251,29.767824
1,-95.307297,29.707869
.99709094,-95.307785,30.015892
1.0279114,-95.308037,30.009195
.99162304,-95.308357,29.74551
.99578059,-95.309212,29.785177
1,-95.30928,29.703714
1,-95.309166,30.01762
1,-95.309654,29.697607
1,-95.310425,29.935434
1,-95.310623,30.014406
1,-95.310684,29.800758
.98687667,-95.3106,29.662424
1.6489675,-95.311722,29.551115
1.9415607,-95.312378,29.65966
1,-95.312462,29.833836
1.9415607,-95.3125,29.6595
2,-95.312805,29.585987
.99953705,-95.312729,30.011978
.9538666,-95.313156,29.771637
1,-95.313744,29.784407
1,-95.313789,29.905834
1.9893616,-95.31382,29.860645
1,-95.314133,29.781
1.8188567,-95.314323,29.925913
1,-95.31459,29.542789
.99882466,-95.314735,29.549368
1,-95.315041,29.561958
1,-95.31514,29.662935
1,-95.315536,29.846893
1,-95.315872,29.86348
1,-95.315956,29.539415
1,-95.31636,29.68111
.99854177,-95.316544,29.550116
1.556357,-95.3172,29.840954
1.0022384,-95.317245,29.54274
1,-95.317558,29.55792
1,-95.317734,29.720549
1,-95.318016,29.780205
1.8283753,-95.318169,29.860491
.99559557,-95.319031,29.7131
1,-95.319054,29.774889
1,-95.319221,29.714754
.97235775,-95.31942,29.721737
1,-95.319641,29.802971
1.5827339,-95.319481,29.463156
1,-95.319962,29.790588
1,-95.320984,29.860229
1,-95.320915,29.845442
1.4116479,-95.32122,29.664089
.98706895,-95.321144,29.747971
1,-95.321236,29.767084
1.4739677,-95.321999,29.557543
1,-95.322197,29.876419
1,-95.322403,30.019087
1,-95.32254,29.776804
1,-95.3228,29.699835
1,-95.322708,29.672424
1,-95.324196,29.89127
.99581587,-95.324585,29.735832
1,-95.324753,29.786135
1.9845823,-95.324753,29.827833
1,-95.325386,29.547628
1.1689724,-95.325409,30.038946
1,-95.325989,29.809868
1,-95.326561,29.896414
1,-95.326683,29.663149
1,-95.327423,29.853819
1,-95.327499,29.641996
.99268293,-95.327782,29.893597
1,-95.327835,29.686455
1.71875,-95.328011,29.616926
1,-95.328232,29.894436
1.0079017,-95.328217,29.81695
1,-95.328445,29.731205
1.9259408,-95.328621,29.713112
1,-95.329063,29.793974
.99903244,-95.328964,29.792805
1,-95.330574,29.805307
1,-95.330597,29.752308
1,-95.331215,29.736641
1,-95.331779,29.703321
1,-95.331932,29.664207
1,-95.33223,29.896994
1,-95.332451,29.549297
1,-95.332893,29.781679
1,-95.332848,29.68725
1,-95.333076,29.704334
1.8982456,-95.333885,29.639154
1,-95.334076,29.821714
1,-95.33493,29.881786
1,-95.335258,29.692461
1,-95.335281,29.680992
.99678457,-95.335648,29.69031
1,-95.335892,29.87855
1.7822086,-95.336082,29.589043
.99347824,-95.336456,29.83526
1,-95.336624,29.904736
.926,-95.336823,29.839933
.99362642,-95.337112,29.737965
.99490446,-95.337372,29.894779
1.9735683,-95.337402,29.45648
.97771955,-95.337959,29.77528
1,-95.338028,29.642807
1.8306452,-95.338058,29.88792
1,-95.33815,29.867529
1.0362117,-95.338646,29.817778
1,-95.338699,29.738237
2.9750428,-95.339729,29.557852
1.8611465,-95.339798,30.045923
1.8971149,-95.340103,30.041719
1,-95.340157,29.633303
1.8678757,-95.340233,29.473141
1,-95.340836,29.649555
1,-95.341225,29.697987
.9964602,-95.341293,29.816881
1,-95.341377,30.049379
.99954379,-95.341393,29.663519
1.9158878,-95.341927,29.705851
4,-95.342354,29.638741
3.5570095,-95.342468,29.75799
.99113816,-95.342751,29.75296
1,-95.342896,29.856184
1.045977,-95.34346,29.626137
1,-95.343307,29.871275
1,-95.34362,29.700607
1,-95.34359,29.69589
3.8300428,-95.344376,30.035097
1,-95.344208,29.729464
1.008244,-95.344604,29.851112
4,-95.345551,29.905949
3.9394996,-95.346542,30.051626
3.3705394,-95.348564,29.904041
3.1648998,-95.348663,30.084824
1.1016394,-95.350899,29.906727
2.4378469,-95.351997,29.949579
3.0070093,-95.354164,30.048613
3.922785,-95.358253,30.045202
1.7255435,-95.364464,29.903717
3.2420592,-95.366119,30.130234
3.413223,-95.366524,29.919348
3.9580419,-95.366776,30.040878
1,-95.366966,29.907362
3.3353422,-95.367706,30.042561
1.0597609,-95.368256,30.054184
2.3272042,-95.36866,29.948711
1,-95.369987,29.728518
1,-95.370422,29.562008
1,-95.37101,29.558092
1,-95.370911,29.721632
1,-95.371162,29.566076
1,-95.371719,29.784025
1.9717097,-95.371925,29.579161
1,-95.371964,30.100195
1,-95.372063,29.52413
1,-95.372124,29.560537
1,-95.372162,29.905416
1,-95.372444,29.689775
1,-95.372932,29.886908
1,-95.373207,29.797705
1,-95.373192,29.856806
.99640149,-95.3741,29.715641
1,-95.373985,29.654293
1,-95.374603,29.825855
1,-95.375031,29.836058
1,-95.375046,29.565985
1,-95.375168,29.880653
1,-95.375732,29.656593
1,-95.375832,29.526674
1,-95.375946,29.569595
1,-95.37603,29.517418
1,-95.376236,29.784189
1,-95.376404,29.772766
.98545206,-95.376472,29.765093
1,-95.376366,30.067003
1,-95.377083,29.583485
1.0671173,-95.377022,29.567211
1.5313916,-95.376709,30.012775
1.7719008,-95.377319,29.951794
1,-95.377502,29.842947
1,-95.378288,29.698471
1,-95.378189,30.068268
1,-95.378181,29.649038
1,-95.378197,30.066795
1,-95.378311,29.781593
2.6446776,-95.378685,29.512947
1.3013393,-95.378792,30.090345
1,-95.378952,29.766441
1,-95.378944,29.607523
.99922121,-95.379097,29.785769
1,-95.379089,29.805805
1,-95.379593,29.791269
1,-95.379631,29.766542
.99813783,-95.379829,29.785755
1,-95.379898,29.549686
.94251335,-95.379959,29.709026
1,-95.380379,29.576237
1.0633956,-95.380669,29.53779
.99068904,-95.381111,29.541252
1,-95.381363,29.887449
1,-95.38147,30.062403
1,-95.3815,30.102547
1,-95.38166,29.806749
1,-95.381844,29.905355
.98773843,-95.38221,29.787701
.99311024,-95.382431,29.794033
1,-95.382729,29.708639
1,-95.382668,30.126524
.97441858,-95.382523,29.782511
1,-95.382935,29.864822
1,-95.383095,30.065969
1.8571579,-95.383507,29.54707
.99808919,-95.38356,29.789082
1,-95.383598,30.10651
1,-95.383736,30.013222
1,-95.383888,29.911856
1.2823033,-95.384521,29.813559
1.7990868,-95.384727,29.894602
.99959886,-95.385017,29.737354
1,-95.38517,29.812008
1.1376539,-95.385521,29.758402
.9993785,-95.385567,29.823465
1,-95.385788,30.008114
1,-95.38604,29.873014
1,-95.38649,29.803373
.99220878,-95.38662,30.069628
.98596132,-95.386642,29.745035
.94742203,-95.386658,30.12645
.99433279,-95.386871,30.128809
1,-95.386879,29.861387
.97167236,-95.386887,29.75672
.99939412,-95.387604,29.81049
1.09375,-95.387787,29.89852
.9933036,-95.387749,29.798811
.99943948,-95.387947,30.14769
.97167236,-95.3881,29.756594
1,-95.388123,29.754324
1,-95.388283,29.903605
.99796629,-95.388588,30.128923
1,-95.388687,30.121773
.99910247,-95.388878,30.11813
.99518734,-95.389259,29.786901
.99133605,-95.389526,30.055384
1,-95.389366,30.148441
1,-95.389572,30.095579
1,-95.390411,30.117432
2,-95.390533,29.970106
1.0118343,-95.390915,29.86956
1,-95.391373,29.802298
1,-95.391502,29.799774
.99904442,-95.391556,29.689861
1,-95.391632,30.102837
.99934727,-95.391609,30.061359
.98557693,-95.391975,29.686134
1,-95.392242,29.958773
1,-95.392921,30.065691
1,-95.392883,29.928547
1,-95.393173,29.856108
1,-95.393066,30.128426
1,-95.393394,29.792276
1,-95.393242,30.128355
1,-95.393486,29.620304
1,-95.394341,29.810352
.99934852,-95.39444,29.564457
1,-95.394417,30.111341
.99787837,-95.394402,29.883766
.99597585,-95.394424,29.688305
.99942607,-95.394691,29.800974
1,-95.394592,29.863701
1,-95.394608,30.058388
1,-95.394867,29.817884
.98824912,-95.395088,29.753502
1,-95.395096,29.817785
.99942923,-95.395317,30.051981
.99917126,-95.39592,29.725189
1,-95.395683,29.904415
1,-95.395836,29.802849
1.0322635,-95.395912,30.120588
1.5219237,-95.396034,30.067482
1.9315404,-95.396614,29.561104
1,-95.396919,29.927851
.99925208,-95.396896,29.864899
.99281931,-95.397202,29.787468
1.8645295,-95.397324,30.047253
1.2170855,-95.397736,30.049131
1.8730259,-95.398232,30.096952
1,-95.398247,29.865044
1,-95.398376,29.888603
1.9084859,-95.398529,30.130268
1,-95.398735,29.847933
.99946553,-95.399406,29.831003
1,-95.399399,30.136757
1,-95.399643,29.860935
1.0500491,-95.400154,30.040976
1,-95.400513,29.881891
.85861892,-95.400749,29.756973
1,-95.400826,29.730179
1,-95.401039,29.641251
1.9978974,-95.400642,29.572706
1,-95.400894,29.886736
.99851298,-95.401306,29.7363
1,-95.40155,29.898058
1,-95.401505,29.984446
1,-95.401413,30.110104
.99887443,-95.401413,30.144863
1,-95.40139,29.785999
.99705017,-95.401878,29.927235
1,-95.401955,29.748487
1.3524417,-95.40181,29.573793
1.0502505,-95.402031,30.048016
1,-95.401939,30.04978
.99792528,-95.402374,30.075592
1,-95.402336,29.861916
1,-95.402542,29.767073
.9982729,-95.402657,30.143551
.9722119,-95.403229,29.765272
1,-95.403618,29.74646
1,-95.403824,29.823156
1.64908,-95.403938,29.611881
.99049354,-95.404114,29.805313
1,-95.404366,29.796431
1,-95.404488,29.771879
1,-95.404205,29.708231
1,-95.404633,29.771008
1,-95.404526,29.987476
1,-95.404755,29.708799
1.0230173,-95.405067,29.711626
1.9328064,-95.405136,29.60128
.99640685,-95.405182,29.709114
1,-95.405785,29.787519
.99450547,-95.405685,29.805523
.99951971,-95.405907,29.785358
.99401313,-95.406303,29.806293
1,-95.406357,29.728462
1,-95.406418,29.790983
.92555887,-95.406441,29.735449
1,-95.406876,29.842503
1,-95.40686,29.740686
1.8223534,-95.407066,29.567911
.9941811,-95.407234,29.732107
1,-95.407295,30.126684
1,-95.407158,29.565336
1.3797648,-95.407219,30.03504
1,-95.408005,29.889635
1,-95.408012,30.111797
1,-95.408058,29.839308
.99434519,-95.408463,29.748953
1,-95.40889,30.12751
.98953897,-95.409149,29.769199
1,-95.408829,29.831684
.99955255,-95.409027,29.975626
.96494156,-95.409279,29.603737
1,-95.409325,29.746754
1,-95.409393,30.126574
2.5346253,-95.410278,29.601545
1,-95.410484,29.559723
1,-95.410568,29.901403
1,-95.410576,29.714256
.99735767,-95.410721,29.971468
.99310875,-95.410713,29.977718
1,-95.410767,29.618626
1.3151326,-95.411209,29.508041
1,-95.411491,29.869261
1,-95.411461,30.151356
1,-95.411842,29.776487
1.2530529,-95.412125,30.129688
1.4121366,-95.412064,29.720606
1,-95.41259,29.820545
.99465406,-95.412704,29.818787
1,-95.41288,29.747324
.99954629,-95.412903,29.971645
1.4778991,-95.41317,30.127926
2,-95.413277,30.085447
1,-95.413414,30.012321
.99738103,-95.413284,29.866308
.99931175,-95.413765,29.736305
1,-95.413788,29.844345
1,-95.413902,29.7083
.99620253,-95.413879,29.630722
1,-95.414131,29.546988
1,-95.414246,30.139313
1,-95.41423,30.007254
1,-95.414436,29.744522
1,-95.414406,29.706556
1,-95.414993,29.949539
1.8609309,-95.415253,29.998436
1,-95.41526,29.711561
1,-95.415245,29.711252
1,-95.415504,29.711176
1,-95.415672,30.019894
1,-95.416298,29.636251
.99299908,-95.416283,29.748243
1,-95.416351,29.905506
1,-95.416412,29.899025
1.0002522,-95.416481,29.973669
.9960255,-95.416489,29.80512
1,-95.417221,30.143295
1,-95.417336,29.881336
1,-95.417206,29.874872
1,-95.417297,30.014776
1,-95.41787,30.12446
1,-95.417816,30.002199
1,-95.417793,29.490154
.9816764,-95.418007,29.808165
1,-95.418571,29.74404
.9985497,-95.418991,30.141708
1,-95.419449,29.767542
